run_key,experiment,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
imp__tic_tac_toe__seed3__noise_missing__median__LogisticRegression,imputation_ablation,tic_tac_toe,3,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0334,0.6,0.5239045353388074,0.5199599966663888,0.5803983665305442,0.0528121539997213,0.2771084337349397,0.5801550149643159,0.7105182593525255
imp__tic_tac_toe__seed3__noise_missing__median__KNN,imputation_ablation,tic_tac_toe,3,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.0371,0.6208333333333333,0.5852582303737242,0.5844669799653723,0.6223699398136697,0.1691397156626409,0.4698795180722891,0.608740695265137,0.7250312995797016
imp__tic_tac_toe__seed3__noise_missing__median__RandomForest,imputation_ablation,tic_tac_toe,3,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.4337,0.7041666666666667,0.6716675619676158,0.6721500721500722,0.7037397787397788,0.344327443170408,0.5662650602409639,0.6850203361215563,0.7781295794197332
imp__tic_tac_toe__seed3__noise_missing__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,median,718,240,0.2716,0.6958333333333333,0.6681375182257694,0.6666603245876064,0.6970659956747021,0.3335599613112928,0.5783132530120482,0.7560432814058782,0.865618996080314
imp__tic_tac_toe__seed3__missing_imbalance__median__LogisticRegression,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.0323,0.65,0.5024940526436958,0.4155844155844155,0.5297077922077922,0.0166113737933535,0.0240963855421686,0.58364668866549,0.7490436776752447
imp__tic_tac_toe__seed3__missing_imbalance__median__KNN,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.046,0.7083333333333334,0.5839920190315402,0.5578947368421052,0.6374122807017544,0.3114440203651006,0.180722891566265,0.678343949044586,0.7497299943466903
imp__tic_tac_toe__seed3__missing_imbalance__median__RandomForest,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.4417,0.7208333333333333,0.6134218402271506,0.6074122903391196,0.6724755243047925,0.3361000764033053,0.2650602409638554,0.7400046044048807,0.8315682759209106
imp__tic_tac_toe__seed3__missing_imbalance__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,586,240,0.2383,0.7333333333333333,0.6371728954032692,0.6404157692667853,0.6967756032087898,0.369722789484074,0.3253012048192771,0.7849359220320773,0.8598524645454961
imp__tic_tac_toe__seed3__all_three__median__LogisticRegression,imputation_ablation,tic_tac_toe,3,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,529,240,0.0378,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.5191850203361216,0.6874753505246349
imp__tic_tac_toe__seed3__all_three__median__KNN,imputation_ablation,tic_tac_toe,3,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,529,240,0.0503,0.6458333333333334,0.5106668713068836,0.4508896126618395,0.5517695800023328,0.0432949942312353,0.072289156626506,0.5179955490752821,0.6623890986645744
imp__tic_tac_toe__seed3__all_three__median__RandomForest,imputation_ablation,tic_tac_toe,3,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,529,240,0.4657,0.6125,0.4681528662420382,0.3798449612403101,0.4969638242894057,-0.1516091112872559,0.0,0.5293147110735937,0.7069164433111632
imp__tic_tac_toe__seed3__all_three__median__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,529,240,0.2227,0.625,0.4862251553986647,0.4140625,0.5224609375,-0.0578923223233568,0.036144578313253,0.6012969073747217,0.7477594164831113
imp__tic_tac_toe__seed3__clean__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,3,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0296,0.6583333333333333,0.562811756580462,0.5541862993838347,0.6206249244895493,0.1587600914698471,0.253012048192771,0.585219860333052,0.7335265208068205
imp__tic_tac_toe__seed3__clean__mean_indicator__KNN,imputation_ablation,tic_tac_toe,3,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0425,0.825,0.7526667178267209,0.7762784090909092,0.8084694602272727,0.6158051893251325,0.5180722891566265,0.7933389609392987,0.8205992016207835
imp__tic_tac_toe__seed3__clean__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,3,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.4567,0.9375,0.9124779372266134,0.928044612340349,0.9360871259818913,0.8632689314057561,0.8313253012048193,0.9953188550379864,0.9974341205531146
imp__tic_tac_toe__seed3__clean__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.2656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imp__tic_tac_toe__seed3__missing_only__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,3,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0345,0.6333333333333333,0.5323459442867009,0.5164392343621211,0.5897457032084745,0.0834081272216044,0.2048192771084337,0.5839920190315401,0.7280057744952799
imp__tic_tac_toe__seed3__missing_only__mean_indicator__KNN,imputation_ablation,tic_tac_toe,3,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0433,0.6708333333333333,0.5950809607858185,0.5965184822625609,0.6499097344881644,0.2166003118810794,0.3493975903614458,0.6326068605632722,0.7242834751098881
imp__tic_tac_toe__seed3__missing_only__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,3,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.4604,0.7541666666666667,0.678650909369964,0.6902819396749711,0.7336532222197919,0.4248668689631703,0.4337349397590361,0.8174353464814673,0.8636212269949488
imp__tic_tac_toe__seed3__missing_only__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.2966,0.775,0.7400046044048807,0.7452629923736143,0.772098828524255,0.4925675958210547,0.6265060240963856,0.8545775458521986,0.8973954301159589
imp__tic_tac_toe__seed3__noise_missing__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,3,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0286,0.6583333333333333,0.594044969687668,0.5964235911738167,0.6451610477674787,0.2033281601835012,0.3855421686746988,0.5861407413091858,0.6904686661003873
imp__tic_tac_toe__seed3__noise_missing__mean_indicator__KNN,imputation_ablation,tic_tac_toe,3,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.0367,0.6208333333333333,0.5937763794029621,0.5908196721311476,0.6249890710382514,0.1834795041580101,0.5060240963855421,0.5961553219246413,0.7104543594708607
imp__tic_tac_toe__seed3__noise_missing__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,3,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.4534,0.6916666666666667,0.6564346558207352,0.6573016363075024,0.6907623237624781,0.3147101626806317,0.5421686746987951,0.7287621824879135,0.8288803103586881
imp__tic_tac_toe__seed3__noise_missing__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,718,240,0.3035,0.7083333333333334,0.6890491903921419,0.6844714897453235,0.7112256780106679,0.3706635317962707,0.6265060240963856,0.7561967615685673,0.8419614858506178
imp__tic_tac_toe__seed3__missing_imbalance__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.0338,0.6541666666666667,0.51419691504873,0.446528298741352,0.5510537356561364,0.0675847845497405,0.0602409638554216,0.5883662036681758,0.7297795066038574
imp__tic_tac_toe__seed3__missing_imbalance__mean_indicator__KNN,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.0432,0.675,0.5528355460056787,0.5212765957446808,0.6049202127659574,0.1778743651578512,0.1566265060240964,0.6283861560893255,0.7279477638229892
imp__tic_tac_toe__seed3__missing_imbalance__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.4525,0.7083333333333334,0.5811526360217942,0.5512341062079282,0.6331027175268014,0.3189220967791069,0.1686746987951807,0.8142890031463433,0.879579321529655
imp__tic_tac_toe__seed3__missing_imbalance__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,586,240,0.2523,0.7583333333333333,0.6647993246872842,0.6741267908980242,0.7252028904079658,0.444184442191356,0.3614457831325301,0.8433734939759037,0.9030924576349556
imp__tic_tac_toe__seed3__all_three__mean_indicator__LogisticRegression,imputation_ablation,tic_tac_toe,3,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,529,240,0.0371,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.5638861177192849,0.7258128421225901
imp__tic_tac_toe__seed3__all_three__mean_indicator__KNN,imputation_ablation,tic_tac_toe,3,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,529,240,0.0451,0.6291666666666667,0.4922492517842069,0.4250491238459261,0.5306763837671485,-0.03145895264284,0.0481927710843373,0.4650065229069142,0.6361275254756042
imp__tic_tac_toe__seed3__all_three__mean_indicator__RandomForest,imputation_ablation,tic_tac_toe,3,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,529,240,0.4305,0.6416666666666667,0.4904458598726114,0.3908629441624365,0.5113790186125212,-0.0818042136563034,0.0,0.5875220627733866,0.7232225255561612
imp__tic_tac_toe__seed3__all_three__mean_indicator__HistGradientBoosting,imputation_ablation,tic_tac_toe,3,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,529,240,0.2396,0.6541666666666667,0.531233213107206,0.4940952380952381,0.5818380952380953,0.1029664987366233,0.1325301204819277,0.6203668175888267,0.7319376667825608
imp__tic_tac_toe__seed4__clean__mean__LogisticRegression,imputation_ablation,tic_tac_toe,4,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.0292,0.7083333333333334,0.5981889340802702,0.5872235872235873,0.6561629811629811,0.2956036074175669,0.2409638554216867,0.6452306039444402,0.7715437634224684
imp__tic_tac_toe__seed4__clean__mean__KNN,imputation_ablation,tic_tac_toe,4,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.0421,0.8625,0.8068835852966004,0.8314570875273988,0.8537597625077142,0.6990997959745253,0.6265060240963856,0.8793645921264677,0.889690465272734
imp__tic_tac_toe__seed4__clean__mean__RandomForest,imputation_ablation,tic_tac_toe,4,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.4416,0.9291666666666668,0.8975903614457832,0.917273261826071,0.9269448218063356,0.8470481994929387,0.7951807228915663,0.9967769165835316,0.9982014663997546
imp__tic_tac_toe__seed4__clean__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,4,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,718,240,0.2729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
imp__tic_tac_toe__seed4__missing_only__mean__LogisticRegression,imputation_ablation,tic_tac_toe,4,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0315,0.6708333333333333,0.5411326836006446,0.4973355603276863,0.5883911291391607,0.1568635041673854,0.1204819277108433,0.6487606476862866,0.7715818471993321
imp__tic_tac_toe__seed4__missing_only__mean__KNN,imputation_ablation,tic_tac_toe,4,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0451,0.7416666666666667,0.6804543012815594,0.6899741645137094,0.7290072783843098,0.3986766617346537,0.4819277108433735,0.7474483922952958,0.7969783883621504
imp__tic_tac_toe__seed4__missing_only__mean__RandomForest,imputation_ablation,tic_tac_toe,4,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.4413,0.8208333333333333,0.7750364515386386,0.7891769320340749,0.8143658965087537,0.5916471861399818,0.6265060240963856,0.9071061315324996,0.9458865300522288
imp__tic_tac_toe__seed4__missing_only__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,4,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.2759,0.875,0.8476709385311949,0.8575498575498576,0.8729226020892686,0.7188985247175973,0.7590361445783133,0.9373800936228992,0.963276759830784
imp__tic_tac_toe__seed4__noise_missing__mean__LogisticRegression,imputation_ablation,tic_tac_toe,4,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.034,0.6666666666666666,0.5351085872151025,0.4871246928090608,0.5806888200306302,0.1379733893867058,0.108433734939759,0.6247410022254624,0.7516280793392207
imp__tic_tac_toe__seed4__noise_missing__mean__KNN,imputation_ablation,tic_tac_toe,4,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.0507,0.6458333333333334,0.5788120635407874,0.5800308800823469,0.6312875278778521,0.1712796319107984,0.3614457831325301,0.6294221471874761,0.7314722402043381
imp__tic_tac_toe__seed4__noise_missing__mean__RandomForest,imputation_ablation,tic_tac_toe,4,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.436,0.7,0.6258921034456297,0.6306429548563611,0.6799931600547195,0.2887078681922465,0.3855421686746988,0.7479472028240349,0.8581447964832283
imp__tic_tac_toe__seed4__noise_missing__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,4,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,718,240,0.2841,0.6791666666666667,0.6184866855958868,0.6224796224796225,0.6675854425854425,0.2548837208147689,0.4216867469879518,0.6924257539712992,0.801483948366881
imp__tic_tac_toe__seed4__missing_imbalance__mean__LogisticRegression,imputation_ablation,tic_tac_toe,4,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.0333,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.5941984498503569,0.7520441276135601
imp__tic_tac_toe__seed4__missing_imbalance__mean__KNN,imputation_ablation,tic_tac_toe,4,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.046,0.6708333333333333,0.5496508326298826,0.5184761904761905,0.6019904761904762,0.1636838444289811,0.1566265060240964,0.6361369043051185,0.7373247562165578
imp__tic_tac_toe__seed4__missing_imbalance__mean__RandomForest,imputation_ablation,tic_tac_toe,4,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.439,0.7458333333333333,0.6382088865014197,0.6379732436509311,0.69890184392954,0.423020364800545,0.2891566265060241,0.8032000613920651,0.8771281514226708
imp__tic_tac_toe__seed4__missing_imbalance__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,4,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,586,240,0.2364,0.7625,0.6765021870923184,0.6884607501537201,0.735288993646239,0.4505302599783571,0.3975903614457831,0.8138285626582764,0.883728160944984
imp__tic_tac_toe__seed4__all_three__mean__LogisticRegression,imputation_ablation,tic_tac_toe,4,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,544,240,0.0344,0.6541666666666667,0.5,0.3954659949622166,0.5174013434089001,0.0,0.0,0.534264446320313,0.7015062486523924
imp__tic_tac_toe__seed4__all_three__mean__KNN,imputation_ablation,tic_tac_toe,4,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,544,240,0.0509,0.6666666666666666,0.5351085872151025,0.4871246928090608,0.5806888200306302,0.1379733893867058,0.108433734939759,0.6122323689663112,0.7138899063078697
imp__tic_tac_toe__seed4__all_three__mean__RandomForest,imputation_ablation,tic_tac_toe,4,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,544,240,0.4497,0.6916666666666667,0.5655743995088635,0.5326315789473683,0.6166929824561403,0.2431511333046856,0.1566265060240964,0.7025554447087714,0.8014055022694633
imp__tic_tac_toe__seed4__all_three__mean__HistGradientBoosting,imputation_ablation,tic_tac_toe,4,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,544,240,0.2295,0.725,0.6251247026321848,0.6248579007199697,0.6846201212580524,0.3456366472598299,0.3012048192771084,0.7209730642314481,0.8183018065944949
imp__tic_tac_toe__seed4__clean__median__LogisticRegression,imputation_ablation,tic_tac_toe,4,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.0322,0.7083333333333334,0.5981889340802702,0.5872235872235873,0.6561629811629811,0.2956036074175669,0.2409638554216867,0.6452306039444402,0.7715437634224684
imp__tic_tac_toe__seed4__clean__median__KNN,imputation_ablation,tic_tac_toe,4,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.043,0.8625,0.8068835852966004,0.8314570875273988,0.8537597625077142,0.6990997959745253,0.6265060240963856,0.8793645921264677,0.889690465272734
imp__tic_tac_toe__seed4__clean__median__RandomForest,imputation_ablation,tic_tac_toe,4,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,median,718,240,0.449,0.9291666666666668,0.8975903614457832,0.917273261826071,0.9269448218063356,0.8470481994929387,0.7951807228915663,0.9967769165835316,0.9982014663997546
